case_id,cluster_id,source_task_id,split,scenario,difficulty,variant,proposed_decision,instruction,entity_summary,uav_status_summary,intervention_summary,automatic_validation,reviewer_id,review_status,case_valid,exclusion_reason,reviewer_notes
180180ab:resource_conflict_block,cluster:180180ab,180180ab,train,area_assignment_and_patrol,extreme,resource_conflict_block,BLOCK,"Three-drone target sweep: Drone 22, Drone 15, and Drone 17 take off together to 17 meters altitude. Drone 22 flies to target Polygon Target 5, Drone 15 flies to target Circle Target 2, and Drone 17 flies to target Circle Target 1. After reaching the targets, all three drones move west for 79m, then south for 50m, then north for 71m together. Each drone must complete the specified directional movements (west 79m, south 50m, north 71m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 22, Drone 15, Drone 17; targets=Polygon Target 5 | Circle Target 2 | Circle Target 1; removed=Drone 22 | Drone 15 | Drone 17",base fleet=30 (idle=30); case fleet=27 (idle=27),irrecoverable fleet conflict; removed required UAVs=Drone 15 | Drone 17 | Drone 22; proposed BLOCK,passed_expected_valid_case_checks,,,,,
181df0da:canonical_execute,cluster:181df0da,181df0da,calibration,target_assignment,extreme,canonical_execute,EXECUTE,"Take off necessary drones and assign them to reach required targets Fixed Target 81, Fixed Target 60, and Fixed Target 22; if those targets alone do not exceed 50% session task progress, continue reaching additional assigned targets until progress exceeds 50%.",UAVs=generic fleet; targets=Fixed Target 81 | Fixed Target 60 | Fixed Target 22; removed=50%,base fleet=30 (idle=30); case fleet=30 (idle=30),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
181df0da:official_alias_execute,cluster:181df0da,181df0da,calibration,target_assignment,extreme,official_alias_execute,EXECUTE,"Ensure Fixed Target 81, Fixed Target 60, and Fixed Target 22 are reached, and keep assigning drones to other targets if needed to push session progress above 50%.",UAVs=generic fleet; targets=Fixed Target 81 | Fixed Target 60 | Fixed Target 22; removed=50%,base fleet=30 (idle=30); case fleet=30 (idle=30),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
181df0da:missing_information_clarify,cluster:181df0da,181df0da,calibration,target_assignment,extreme,missing_information_clarify,CLARIFY,"Take off necessary drones and assign them to reach required targets Fixed Target 81, Fixed Target 60, and Fixed Target 22; if those targets alone do not exceed 50% session task progress, continue reaching additional assigned targets until progress exceeds the required threshold.",UAVs=generic fleet; targets=Fixed Target 81 | Fixed Target 60 | Fixed Target 22; removed=50%,base fleet=30 (idle=30); case fleet=30 (idle=30),removed coverage_threshold: 50%,passed_expected_valid_case_checks,,,,,
181df0da:restored_information_execute,cluster:181df0da,181df0da,calibration,target_assignment,extreme,restored_information_execute,EXECUTE,"Take off necessary drones and assign them to reach required targets Fixed Target 81, Fixed Target 60, and Fixed Target 22; if those targets alone do not exceed 50% session task progress, continue reaching additional assigned targets until progress exceeds the required threshold (50%).",UAVs=generic fleet; targets=Fixed Target 81 | Fixed Target 60 | Fixed Target 22; removed=50%,base fleet=30 (idle=30); case fleet=30 (idle=30),restored coverage_threshold: 50%,passed_expected_valid_case_checks,,,,,
181df0da:resource_conflict_block,cluster:181df0da,181df0da,calibration,target_assignment,extreme,resource_conflict_block,BLOCK,"Take off necessary drones and assign them to reach required targets Fixed Target 81, Fixed Target 60, and Fixed Target 22; if those targets alone do not exceed 50% session task progress, continue reaching additional assigned targets until progress exceeds 50%.",UAVs=generic fleet; targets=Fixed Target 81 | Fixed Target 60 | Fixed Target 22; removed=50%,base fleet=30 (idle=30); case fleet=0,irrecoverable fleet conflict; required fleet=1; visible fleet=0; proposed BLOCK,passed_expected_valid_case_checks,,,,,
1829e651:canonical_execute,cluster:1829e651,1829e651,train,area_assignment_and_patrol,intermediate,canonical_execute,EXECUTE,"Drone Drone 4 takes off to 20 meters altitude, navigates from start point (354, 206, 20) to destination (779, 770, 20) while avoiding obstacle Polygon Obstacle 1. Must fly above obstacle height or around it. After reaching destination, land there.","UAVs=Drone 4; coordinates=(354, 206, 20) | (779, 770, 20); removed=Drone 4",base fleet=8 (idle=8); case fleet=8 (idle=8),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
1829e651:official_alias_execute,cluster:1829e651,1829e651,train,area_assignment_and_patrol,intermediate,official_alias_execute,EXECUTE,"Navigate Drone 4 from (354,206) to (779,770) at 20m, avoiding Polygon Obstacle 1, then land.","UAVs=Drone 4; coordinates=(354, 206, 20) | (779, 770, 20); removed=Drone 4",base fleet=8 (idle=8); case fleet=8 (idle=8),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
1829e651:missing_information_clarify,cluster:1829e651,1829e651,train,area_assignment_and_patrol,intermediate,missing_information_clarify,CLARIFY,"Assigned UAV A takes off to 20 meters altitude, navigates from start point (354, 206, 20) to destination (779, 770, 20) while avoiding obstacle Polygon Obstacle 1. Must fly above obstacle height or around it. After reaching destination, land there.","UAVs=Drone 4; coordinates=(354, 206, 20) | (779, 770, 20); removed=Drone 4",base fleet=8 (idle=8); case fleet=8 (idle=8),removed explicit_drone_identity: Drone 4,passed_expected_valid_case_checks,,,,,
1829e651:restored_information_execute,cluster:1829e651,1829e651,train,area_assignment_and_patrol,intermediate,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 4) takes off to 20 meters altitude, navigates from start point (354, 206, 20) to destination (779, 770, 20) while avoiding obstacle Polygon Obstacle 1. Must fly above obstacle height or around it. After reaching destination, land there.","UAVs=Drone 4; coordinates=(354, 206, 20) | (779, 770, 20); removed=Drone 4",base fleet=8 (idle=8); case fleet=8 (idle=8),restored explicit_drone_identity: Drone 4,passed_expected_valid_case_checks,,,,,
1829e651:resource_conflict_block,cluster:1829e651,1829e651,train,area_assignment_and_patrol,intermediate,resource_conflict_block,BLOCK,"Drone Drone 4 takes off to 20 meters altitude, navigates from start point (354, 206, 20) to destination (779, 770, 20) while avoiding obstacle Polygon Obstacle 1. Must fly above obstacle height or around it. After reaching destination, land there.","UAVs=Drone 4; coordinates=(354, 206, 20) | (779, 770, 20); removed=Drone 4",base fleet=8 (idle=8); case fleet=7 (idle=7),irrecoverable fleet conflict; removed required UAVs=Drone 4; proposed BLOCK,passed_expected_valid_case_checks,,,,,
186648c5:canonical_execute,cluster:186648c5,186648c5,calibration,area_assignment_and_patrol,easy,canonical_execute,EXECUTE,Drone Drone 4 executes comprehensive area search of target area Circle Target 2. Take off to 24 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient serpentine or spiral pattern.,UAVs=Drone 4; targets=Circle Target 2; removed=Drone 4,base fleet=5 (idle=5); case fleet=5 (idle=5),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
186648c5:official_alias_execute,cluster:186648c5,186648c5,calibration,area_assignment_and_patrol,easy,official_alias_execute,EXECUTE,Task Drone 4 to perform a 95% coverage search of Circle Target 2 at 24m altitude,UAVs=Drone 4; targets=Circle Target 2; removed=Drone 4,base fleet=5 (idle=5); case fleet=5 (idle=5),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
186648c5:missing_information_clarify,cluster:186648c5,186648c5,calibration,area_assignment_and_patrol,easy,missing_information_clarify,CLARIFY,Assigned UAV A executes comprehensive area search of target area Circle Target 2. Take off to 24 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient serpentine or spiral pattern.,UAVs=Drone 4; targets=Circle Target 2; removed=Drone 4,base fleet=5 (idle=5); case fleet=5 (idle=5),removed explicit_drone_identity: Drone 4,passed_expected_valid_case_checks,,,,,
186648c5:restored_information_execute,cluster:186648c5,186648c5,calibration,area_assignment_and_patrol,easy,restored_information_execute,EXECUTE,Assigned UAV A (Drone 4) executes comprehensive area search of target area Circle Target 2. Take off to 24 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient serpentine or spiral pattern.,UAVs=Drone 4; targets=Circle Target 2; removed=Drone 4,base fleet=5 (idle=5); case fleet=5 (idle=5),restored explicit_drone_identity: Drone 4,passed_expected_valid_case_checks,,,,,
186648c5:resource_conflict_block,cluster:186648c5,186648c5,calibration,area_assignment_and_patrol,easy,resource_conflict_block,BLOCK,Drone Drone 4 executes comprehensive area search of target area Circle Target 2. Take off to 24 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient serpentine or spiral pattern.,UAVs=Drone 4; targets=Circle Target 2; removed=Drone 4,base fleet=5 (idle=5); case fleet=4 (idle=4),irrecoverable fleet conflict; removed required UAVs=Drone 4; proposed BLOCK,passed_expected_valid_case_checks,,,,,
18e32ea1:canonical_execute,cluster:18e32ea1,18e32ea1,train,target_assignment,extreme,canonical_execute,EXECUTE,"Four-drone target sweep: Drone 14, Drone 22, Drone 24, and Drone 16 take off together to 18 meters altitude. Drone 14 flies to target Fixed Target 64, Drone 22 flies to target Fixed Target 62, Drone 24 flies to target Fixed Target 48, and Drone 16 flies to target Fixed Target 16. After reaching the targets, all four drones move west for 77m, then south for 70m, then north for 79m together. Each drone must complete the specified directional movements (west 77m, south 70m, north 79m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 14, Drone 22, Drone 24, Drone 16; targets=Fixed Target 64 | Fixed Target 62 | Fixed Target 48 | Fixed Target 16; removed=Drone 14 | Drone 22 | Drone 24 | Drone 16",base fleet=30 (idle=30); case fleet=30 (idle=30),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
18e32ea1:official_alias_execute,cluster:18e32ea1,18e32ea1,train,target_assignment,extreme,official_alias_execute,EXECUTE,"Execute four-drone sweep mission: Drone 14, Drone 22, Drone 24, Drone 16 take off reaching 18 meters height, fly to targets Fixed Target 64, Fixed Target 62, Fixed Target 48, Fixed Target 16 respectively, then proceed west for 77m, subsequently south for 70m, and finally north for 79m together, with each drone completing the full directed movements by repositioning around obstacles if necessary.","UAVs=Drone 14, Drone 22, Drone 24, Drone 16; targets=Fixed Target 64 | Fixed Target 62 | Fixed Target 48 | Fixed Target 16; removed=Drone 14 | Drone 22 | Drone 24 | Drone 16",base fleet=30 (idle=30); case fleet=30 (idle=30),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
18e32ea1:missing_information_clarify,cluster:18e32ea1,18e32ea1,train,target_assignment,extreme,missing_information_clarify,CLARIFY,"Four-drone target sweep: Assigned UAV A, Assigned UAV B, Assigned UAV C, and Assigned UAV D take off together to 18 meters altitude. Assigned UAV A flies to target Fixed Target 64, Assigned UAV B flies to target Fixed Target 62, Assigned UAV C flies to target Fixed Target 48, and Assigned UAV D flies to target Fixed Target 16. After reaching the targets, all four drones move west for 77m, then south for 70m, then north for 79m together. Each drone must complete the specified directional movements (west 77m, south 70m, north 79m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 14, Drone 22, Drone 24, Drone 16; targets=Fixed Target 64 | Fixed Target 62 | Fixed Target 48 | Fixed Target 16; removed=Drone 14 | Drone 22 | Drone 24 | Drone 16",base fleet=30 (idle=30); case fleet=30 (idle=30),removed explicit_drone_identity: Drone 14 | Drone 22 | Drone 24 | Drone 16,passed_expected_valid_case_checks,,,,,
18e32ea1:restored_information_execute,cluster:18e32ea1,18e32ea1,train,target_assignment,extreme,restored_information_execute,EXECUTE,"Four-drone target sweep: Assigned UAV A (Drone 14), Assigned UAV B (Drone 22), Assigned UAV C (Drone 24), and Assigned UAV D (Drone 16) take off together to 18 meters altitude. Assigned UAV A (Drone 14) flies to target Fixed Target 64, Assigned UAV B (Drone 22) flies to target Fixed Target 62, Assigned UAV C (Drone 24) flies to target Fixed Target 48, and Assigned UAV D (Drone 16) flies to target Fixed Target 16. After reaching the targets, all four drones move west for 77m, then south for 70m, then north for 79m together. Each drone must complete the specified directional movements (west 77m, south 70m, north 79m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 14, Drone 22, Drone 24, Drone 16; targets=Fixed Target 64 | Fixed Target 62 | Fixed Target 48 | Fixed Target 16; removed=Drone 14 | Drone 22 | Drone 24 | Drone 16",base fleet=30 (idle=30); case fleet=30 (idle=30),restored explicit_drone_identity: Drone 14 | Drone 22 | Drone 24 | Drone 16,passed_expected_valid_case_checks,,,,,
18e32ea1:resource_conflict_block,cluster:18e32ea1,18e32ea1,train,target_assignment,extreme,resource_conflict_block,BLOCK,"Four-drone target sweep: Drone 14, Drone 22, Drone 24, and Drone 16 take off together to 18 meters altitude. Drone 14 flies to target Fixed Target 64, Drone 22 flies to target Fixed Target 62, Drone 24 flies to target Fixed Target 48, and Drone 16 flies to target Fixed Target 16. After reaching the targets, all four drones move west for 77m, then south for 70m, then north for 79m together. Each drone must complete the specified directional movements (west 77m, south 70m, north 79m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 14, Drone 22, Drone 24, Drone 16; targets=Fixed Target 64 | Fixed Target 62 | Fixed Target 48 | Fixed Target 16; removed=Drone 14 | Drone 22 | Drone 24 | Drone 16",base fleet=30 (idle=30); case fleet=26 (idle=26),irrecoverable fleet conflict; removed required UAVs=Drone 14 | Drone 16 | Drone 22 | Drone 24; proposed BLOCK,passed_expected_valid_case_checks,,,,,
18e35f9d:canonical_execute,cluster:18e35f9d,18e35f9d,train,target_assignment,easy,canonical_execute,EXECUTE,"Drones Drone 2, Drone 4, and Drone 1 should take off to 20 meters altitude and form a triangle formation around target at position (408, 402, 20). Drone 2 positions at (408, 371, 20), Drone 4 at (441, 595, 20), and Drone 1 at (474, 580, 20). After formation is established, all drones maintain hovering.","UAVs=Drone 2, Drone 4, Drone 1; coordinates=(408, 402, 20) | (408, 371, 20) | (441, 595, 20) | (474, 580, 20); removed=Drone 2 | Drone 4 | Drone 1",base fleet=5 (idle=5); case fleet=5 (idle=5),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
